eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
 2,1,1,1,0,7,3,5,14,53,4,10,1,0,0,0,1,0,cs11121085801507783033.csv
 1,1,1,2,1,11,1,5,6,11,0,7,2,0,0,0,1,1,cs10490420450955317225.csv
 1,1,1,2,1,7,1,0,0,81,0,4,1,11,1,0,1,0,cs10962188546573150320.csv
 2,1,1,1,1,3,1,4,0,22,2,2,5,7,5,1,1,0,cs11259118266047315645.csv
 1,1,0,2,1,7,3,6,14,0,1,5,1,11,4,0,1,1,cs10535629662688720983.csv
 0,0,0,0,1,9,3,2,5,83,1,0,2,11,6,2,2,1,cs10818353179956203450.csv
 2,0,1,0,1,3,2,1,9,110,3,8,3,6,4,0,1,2,cs11024285084891692931.csv
 2,0,1,1,0,7,2,1,11,85,2,8,3,4,3,1,1,0,cs10005067115145416813.csv
 1,0,0,0,1,12,0,4,14,52,1,1,5,7,6,0,0,0,cs11091261335956367915.csv
 1,0,1,0,1,13,0,3,9,10,1,4,9,11,2,0,2,0,cs11086852683396599029.csv
 2,1,1,1,1,12,2,5,12,101,2,1,2,11,6,2,0,2,cs10775784946631241709.csv
 1,0,1,2,0,1,2,2,14,59,0,2,2,11,0,1,1,0,cs10470129806248074901.csv
 0,0,0,0,0,2,2,4,11,5,2,4,1,11,0,2,2,0,cs11450577845074304090.csv
 0,0,1,2,1,7,2,4,14,48,3,0,9,10,3,2,0,0,cs10395712722054270619.csv
 0,0,1,2,0,10,0,1,11,109,4,9,0,9,1,2,0,0,cs10562048342320896151.csv
 2,1,1,1,1,2,1,6,14,71,4,5,6,11,4,1,0,2,cs105105240413858862.csv
 0,1,1,2,0,1,1,4,14,50,0,10,7,11,2,2,1,2,cs10920094026451893294.csv
 0,0,1,1,0,0,2,6,14,39,0,7,3,11,0,1,2,1,cs10497531357246256109.csv
 1,1,1,1,0,11,2,3,14,51,4,0,3,11,2,2,1,1,cs10410693212238234738.csv
 2,0,0,0,0,5,3,6,14,11,1,1,2,11,3,2,0,1,cs11232173406022148755.csv
 1,0,0,2,0,5,1,4,14,60,2,10,6,11,5,1,0,0,cs11495360358246107794.csv
 2,1,0,1,1,11,0,6,4,73,3,7,0,11,5,1,2,2,cs11156541039696670166.csv
 2,1,1,1,0,9,0,1,1,106,2,1,0,1,5,1,1,2,cs10986254549410642716.csv
 2,0,1,1,0,4,3,3,14,72,1,3,7,11,2,1,2,1,cs10425441792335215084.csv
 0,1,1,2,0,6,2,6,14,56,3,0,6,11,0,2,0,1,cs11482406898713164746.csv
 2,1,1,1,0,3,1,6,14,105,1,10,0,11,0,2,2,2,cs11491368901710731995.csv
 2,1,1,2,1,0,3,5,13,8,0,6,7,11,6,0,0,0,cs10505050818099049358.csv
 2,1,0,0,1,6,0,2,2,1,1,2,7,1,3,1,0,1,cs10348408311780308689.csv
 1,1,0,1,0,8,0,0,14,79,0,1,2,10,1,1,0,0,cs11437046493076815087.csv
 2,1,1,0,1,9,2,1,10,6,2,4,8,1,2,0,0,0,cs11157267954282814274.csv
 2,0,0,1,1,5,3,4,14,51,0,5,5,11,5,1,0,0,cs1101606284753278315.csv
 0,1,1,1,0,13,3,0,14,4,2,9,2,6,6,2,2,1,cs10682065950337539605.csv
 1,0,0,0,0,7,3,2,12,65,0,0,8,11,2,2,2,0,cs10496223017546810487.csv
 0,0,0,0,0,4,2,5,6,8,0,0,9,6,4,2,0,1,cs10002930376453395152.csv
 1,0,1,2,1,4,2,3,2,102,1,2,6,5,1,1,2,1,cs10709237522740654570.csv
 1,1,0,2,1,12,2,6,14,67,1,7,9,0,6,1,1,2,cs10661634953599402916.csv
 2,1,1,1,0,2,3,4,9,8,1,7,4,4,0,0,1,0,cs11218714929464956616.csv
 0,1,0,2,1,6,0,3,8,32,4,5,0,11,4,1,0,1,cs1053813028026188155.csv
 2,0,0,1,0,5,1,6,14,33,4,7,1,7,0,2,2,1,cs10975821745004211256.csv
 1,0,1,0,1,7,2,1,14,63,3,3,1,4,6,1,0,1,cs10671984000850564065.csv
 2,1,1,1,1,5,1,3,7,31,1,6,1,11,6,1,0,2,cs11185638915518692985.csv
 2,1,1,1,1,13,0,4,14,39,1,1,9,11,4,2,0,0,cs10795319989629086471.csv
 2,0,0,1,0,2,1,6,14,94,0,6,2,11,1,1,0,0,cs11378138768148320018.csv
 2,1,0,2,1,8,2,2,11,69,2,6,1,4,0,0,0,1,cs10066639948922692145.csv
 0,0,1,2,0,1,2,4,14,103,3,5,5,11,3,2,0,1,cs10592951267631099079.csv
 2,1,0,2,1,10,3,6,12,40,3,9,6,3,0,1,0,2,cs10010106573502626307.csv
 0,1,0,1,0,8,3,5,3,78,0,4,8,3,1,0,0,2,cs10968105250028463340.csv
 1,0,1,2,0,6,0,2,14,68,3,1,6,1,4,1,0,2,cs11414792866974014270.csv
 2,1,0,2,0,10,3,6,6,55,0,5,4,11,4,0,0,1,cs10372127432960959995.csv
 1,0,0,0,0,0,1,1,7,63,1,7,9,11,3,0,2,1,cs10953790297021314914.csv
 1,0,0,2,1,3,2,0,14,9,3,6,3,11,0,0,1,2,cs10786177903579524790.csv
 0,1,1,1,0,6,1,0,14,53,0,2,9,11,6,1,1,0,cs11251037846520582783.csv
 0,0,1,2,1,11,2,1,14,24,3,7,7,7,5,0,2,1,cs11434400625356399028.csv
 0,0,1,1,1,7,2,3,14,47,1,2,1,11,3,0,1,1,cs1054853297164887286.csv
 0,1,1,0,0,13,1,1,14,6,2,1,1,11,0,0,0,2,cs10661413336342333740.csv
 0,0,1,0,1,11,1,4,14,24,2,5,7,11,4,2,1,0,cs10525177655641263196.csv
 2,1,0,0,0,13,3,4,9,54,1,1,4,3,5,0,2,1,cs11229341020315215842.csv
 2,1,1,2,1,6,1,5,14,44,1,2,0,3,6,0,2,2,cs11170633694117073853.csv
 1,1,0,2,0,13,2,6,1,7,3,5,7,9,6,2,0,2,cs10601767113009262415.csv
 2,0,1,2,1,3,3,4,3,101,4,0,0,11,0,2,0,0,cs10667811594844287557.csv
 1,1,1,2,1,5,3,1,14,93,3,5,9,11,6,0,0,2,cs11172721407973858827.csv
 1,1,0,1,0,12,1,5,14,64,1,7,9,11,5,0,0,0,cs10419605364186102960.csv
 1,1,0,2,1,12,2,3,14,11,3,3,8,8,6,1,2,1,cs11217885736391092330.csv
 2,1,1,2,1,6,0,5,11,79,2,6,1,11,3,1,2,2,cs10964224322837867791.csv
 0,1,0,0,0,6,1,4,12,16,4,10,7,4,0,0,2,0,cs1063242676921959873.csv
 0,0,0,0,1,7,3,1,4,48,3,5,7,11,4,0,1,0,cs10841779918207486093.csv
 2,0,1,1,1,12,0,2,14,23,4,9,1,11,5,0,1,0,cs11378977659664051265.csv
 2,0,0,0,0,13,0,2,11,103,2,2,6,11,4,2,0,0,cs11042319083047177469.csv
 0,1,0,0,0,12,1,0,11,52,3,4,3,11,1,1,2,1,cs10070088332346920601.csv
 1,1,0,1,0,9,1,4,5,30,3,6,6,2,0,2,0,1,cs11424837242747835319.csv
 2,1,1,0,1,12,3,6,8,100,4,2,7,7,6,0,1,0,cs10197172228767273559.csv
 0,1,1,0,0,6,2,3,12,37,2,3,2,9,4,1,1,0,cs10175479154912681370.csv
 0,0,0,1,1,8,2,1,14,70,0,5,8,10,6,1,1,2,cs10480454011792350196.csv
 0,0,1,2,0,11,0,0,5,101,0,7,4,11,0,1,2,2,cs11482853204963220063.csv
 1,1,1,1,1,6,1,1,14,79,1,10,0,11,2,0,2,1,cs11194728037731636091.csv
 0,0,1,2,1,12,1,3,14,100,3,0,2,10,5,2,2,0,cs10718344793226994044.csv
 0,1,1,1,0,6,2,0,14,30,4,3,5,11,3,0,1,1,cs10055084037892353601.csv
 0,1,1,1,0,9,1,0,14,109,2,9,0,2,4,1,2,1,cs10715651816668695626.csv
 0,0,1,2,1,12,1,2,14,16,1,1,8,8,6,0,1,2,cs11358843208671140933.csv
 0,0,1,2,1,7,3,4,14,58,1,9,2,4,4,0,1,2,cs10290188416756810697.csv
 1,1,0,1,1,12,2,5,14,41,2,1,9,11,4,2,0,1,cs11064595754853063845.csv
 0,0,0,2,0,12,0,1,13,94,0,4,5,10,0,0,2,1,cs11155181395734564941.csv
 1,1,1,2,0,9,3,0,14,77,0,8,6,1,1,1,0,2,cs10002280131574610864.csv
 1,0,0,0,1,5,2,4,14,31,3,0,0,7,2,0,0,2,cs10493686446359497945.csv
 2,1,0,2,0,13,2,2,8,73,4,8,8,0,4,1,1,2,cs10162371080202461399.csv
 2,1,1,1,1,6,1,3,14,100,2,10,3,5,2,2,2,2,cs10201894814738032328.csv
 2,1,0,0,0,1,2,5,14,63,4,9,0,11,2,2,2,2,cs10490111364302576397.csv
 2,1,1,2,0,10,1,5,14,33,1,7,5,11,1,1,1,0,cs10551896082181782466.csv
 0,1,1,2,0,13,3,3,6,84,4,1,2,3,3,0,1,0,cs10886689919601164332.csv
 1,0,1,1,1,7,1,3,7,3,1,1,1,11,0,2,2,1,cs1048361127026374650.csv
 1,1,1,0,0,13,0,6,14,81,1,3,0,6,2,0,0,2,cs10013129892725972897.csv
 0,1,0,2,0,8,1,0,14,87,4,7,0,5,6,1,0,2,cs10422319746153865566.csv
 1,1,1,1,0,2,1,6,14,68,1,1,6,11,3,0,1,0,cs10796506835822721254.csv
 0,1,1,0,1,9,2,2,3,65,0,10,3,2,1,1,2,2,cs10753923505822693198.csv
 2,0,1,1,1,4,2,3,14,0,4,3,0,11,4,2,0,1,cs10137849842478701558.csv
 2,0,0,0,1,4,0,4,12,17,1,6,0,6,5,0,2,2,cs11203665670994565350.csv
 0,1,0,0,1,10,0,0,5,34,1,2,6,11,3,1,0,2,cs10084828815790488176.csv
 2,1,1,2,0,9,0,6,4,21,4,8,9,8,3,0,2,1,cs10877293478362279764.csv
 0,0,1,2,0,4,0,6,14,102,2,9,9,11,3,2,2,0,cs10717546209672622474.csv
 2,1,1,2,1,9,3,1,14,21,2,3,0,3,3,2,0,2,cs10757675124958983592.csv
 0,0,0,0,0,12,2,4,3,57,2,8,5,11,2,0,2,1,cs11021581013365784144.csv
 2,1,0,0,1,0,1,2,14,70,2,3,6,6,3,0,1,1,cs11389333750234610633.csv
 0,1,0,0,0,12,0,3,11,9,0,8,6,11,4,0,0,0,cs11144209623292095789.csv
 0,0,0,2,0,0,0,4,14,104,1,10,8,11,2,1,2,2,cs10416166831894666860.csv
 0,0,0,0,1,3,3,3,14,24,0,8,2,7,1,1,2,0,cs10595931236119379013.csv
 2,1,1,1,1,13,0,5,13,97,0,5,9,11,2,1,1,1,cs10774808001125906307.csv
 1,0,1,0,1,10,1,2,11,17,3,9,7,11,6,1,0,1,cs10663413257088017971.csv
 0,0,1,1,0,8,0,6,6,104,0,7,4,0,6,0,1,1,cs10201419565162571847.csv
 2,0,1,0,0,6,2,1,14,33,3,5,7,1,5,0,2,2,cs11478317264673732841.csv
 2,0,0,2,0,0,2,6,14,9,1,10,2,7,1,0,0,2,cs10299110990059369301.csv
 1,1,0,2,1,9,1,6,14,24,0,1,6,2,4,1,1,1,cs1138557026930988004.csv
 1,1,1,2,0,5,0,4,14,108,4,9,1,11,0,0,1,1,cs11348970015851058401.csv
 2,1,0,1,1,8,1,3,9,35,4,0,1,11,5,1,2,2,cs11189159373392878181.csv
 2,0,1,2,0,0,3,5,14,62,4,10,7,4,3,0,0,1,cs11098637827211053778.csv
 1,0,1,2,1,8,3,6,14,17,3,2,4,11,1,1,2,1,cs11192087289415991288.csv
 1,1,0,0,0,1,0,2,9,33,2,9,0,10,2,2,0,1,cs10521421433583902251.csv
 0,1,0,0,0,10,2,3,2,31,3,3,4,5,3,2,0,0,cs10207955947565747517.csv
 2,1,0,1,0,4,3,4,14,92,3,0,2,8,5,1,2,1,cs11453673975781982710.csv
 0,0,0,1,0,2,3,2,6,78,0,10,9,11,3,2,2,1,cs10319473710006334610.csv
 2,1,0,0,0,8,3,3,5,47,3,7,2,0,5,0,0,0,cs10054207029437486712.csv
 0,0,1,1,0,0,3,4,2,78,1,10,8,9,0,2,0,1,cs10849295724464523693.csv
 1,0,0,2,1,1,0,1,4,29,4,4,3,11,0,1,1,0,cs11151346809426742050.csv
 2,0,1,2,1,5,1,1,3,60,1,1,4,5,3,1,0,1,cs10015619914598192239.csv
 0,0,1,0,0,1,3,5,14,14,1,7,4,0,0,2,1,1,cs10086175281751723332.csv
 0,1,0,0,0,4,3,6,11,28,3,7,9,11,5,1,1,2,cs11285346171260411174.csv
 0,0,1,1,1,5,0,6,14,100,1,3,6,11,2,2,2,0,cs10210540547194101903.csv
 2,0,1,0,0,12,0,5,2,15,0,3,7,0,5,1,0,0,cs10744076253723621704.csv
 1,1,1,2,1,6,0,1,6,1,3,3,4,6,4,2,2,0,cs11353080113748724824.csv
 2,1,1,0,0,12,2,1,4,42,3,3,9,10,2,1,0,2,cs11196185307665378032.csv
 0,0,0,2,1,12,1,6,13,51,0,10,7,0,5,1,0,2,cs10061181325394639209.csv
 0,0,0,0,1,3,1,1,14,52,0,9,9,5,1,1,2,2,cs10708067067564218313.csv
 2,1,1,2,1,13,1,3,14,102,1,6,4,1,3,2,2,1,cs1038586933705244323.csv
 1,0,0,0,1,0,3,6,14,38,1,6,7,11,2,1,1,1,cs11020458420573186227.csv
 1,1,0,1,1,4,3,1,14,110,3,10,0,2,5,2,2,2,cs10248392583178347001.csv
 2,0,0,2,1,7,2,2,14,50,2,9,1,11,0,1,0,1,cs10805433766521951550.csv
 1,0,1,1,1,10,2,1,2,52,2,3,9,11,3,1,0,2,cs10680911163405791480.csv
 0,0,1,0,1,9,1,4,14,88,2,1,1,0,2,1,2,0,cs10845165602691969933.csv
 0,1,1,0,1,12,3,1,11,18,4,7,1,1,0,0,2,1,cs10202341161671009515.csv
 1,0,1,2,0,5,1,4,14,93,2,6,3,2,3,1,1,2,cs10870131385446849745.csv
 2,1,0,2,1,1,3,3,10,41,3,0,6,8,3,1,2,1,cs11105275197806798115.csv
 0,0,1,0,1,12,1,5,6,80,4,8,4,5,0,2,1,1,cs10797309197801477038.csv
 1,0,0,2,0,4,3,6,9,84,3,9,1,10,0,2,0,1,cs11477901653134718934.csv
 0,1,0,0,1,13,0,2,7,90,3,10,6,3,1,0,1,2,cs1049003547162441050.csv
 1,1,0,1,0,9,1,0,14,73,3,6,0,11,5,1,0,2,cs1022971984661427035.csv
 0,1,1,0,1,8,2,1,8,20,4,7,1,7,0,1,1,1,cs10447455083348904240.csv
 0,1,0,0,0,12,1,2,12,12,2,3,9,11,0,2,1,2,cs10803358289235164907.csv
 2,0,1,2,1,11,1,3,11,83,1,8,8,11,4,0,2,2,cs10963723322984508457.csv
 2,0,0,2,0,8,3,2,14,23,3,4,8,11,3,0,0,2,cs10637263123448611672.csv
 1,0,1,2,0,13,3,5,14,31,2,1,7,11,6,0,1,2,cs10462484992030521595.csv
 1,0,0,2,0,7,3,1,10,107,3,3,6,11,0,2,0,1,cs10694779159127928141.csv
 0,1,0,2,0,0,2,0,2,2,3,1,9,9,2,1,1,2,cs11460156224221985739.csv
 1,1,1,1,0,4,0,6,14,72,2,1,2,11,3,1,2,2,cs11287394248623097604.csv
 1,1,1,2,0,11,3,6,14,31,3,8,6,4,0,2,2,1,cs11087308018918608670.csv
 1,0,0,2,1,0,3,2,1,4,0,1,0,11,1,0,0,2,cs10900453769064260106.csv
 2,1,0,1,1,11,1,1,14,80,3,7,0,6,2,0,0,2,cs11282117254856732931.csv
 1,1,0,2,1,10,3,4,9,8,1,10,3,7,4,2,2,1,cs10042983584559666749.csv
 2,0,0,1,0,13,1,2,14,26,4,0,3,7,5,0,1,2,cs10876603542315321085.csv
 2,1,0,2,0,12,3,2,4,6,2,10,5,11,0,2,0,0,cs10604707507169651378.csv
 0,0,0,2,0,13,2,2,11,55,2,4,8,5,3,2,1,1,cs10850281526285641697.csv
 1,0,1,0,1,9,1,6,14,42,0,2,5,5,0,2,1,2,cs10048688729226492640.csv
 0,0,0,1,1,0,0,0,5,53,1,7,5,11,2,2,1,0,cs10742392012767909606.csv
 1,0,1,2,0,13,1,4,8,11,3,1,4,11,2,2,2,1,cs10280339046574420002.csv
 0,0,0,2,0,11,0,4,12,48,3,8,1,11,6,0,2,1,cs10011811371292014735.csv
 2,0,1,0,0,12,2,4,14,46,2,5,0,11,6,1,1,0,cs10919145357806106456.csv
 0,1,1,0,0,4,1,1,14,8,2,2,9,11,3,0,0,1,cs11230805644662697984.csv
 0,1,1,2,0,9,3,6,5,102,3,3,3,11,5,1,1,0,cs11347884348016058780.csv
 1,1,0,0,1,6,2,6,14,49,3,7,5,5,0,1,1,2,cs1098831057994554662.csv
 1,0,0,1,0,7,3,4,6,54,1,9,1,1,3,2,2,1,cs11182487729525676050.csv
 2,0,0,2,1,10,0,0,14,95,4,9,4,10,2,0,2,2,cs10150455531736297453.csv
 0,1,1,1,0,9,1,5,4,21,1,6,5,11,1,2,0,2,cs11045208559559987987.csv
 0,1,1,2,1,4,2,0,14,56,0,9,9,11,1,2,2,1,cs10993161338282631238.csv
 1,0,0,0,1,11,2,3,10,87,1,9,3,7,6,0,0,0,cs10824571432427277789.csv
 2,0,1,2,0,0,3,4,8,49,2,5,3,10,3,0,2,2,cs11146173440361477050.csv
 1,1,0,0,0,4,0,2,14,93,4,9,0,3,2,1,0,1,cs10259367318830239553.csv
 1,0,1,2,1,1,3,0,3,86,0,7,2,11,5,1,1,1,cs11364802296494255645.csv
 0,1,0,2,0,11,2,5,12,54,3,1,7,11,0,0,1,0,cs10536596676255915889.csv
 0,0,1,1,1,8,1,4,3,90,1,4,4,11,3,2,2,0,cs104924347815727490.csv
 1,1,1,2,1,0,0,1,4,104,4,1,9,9,0,2,0,1,cs10519299844858260839.csv
 1,0,0,2,0,8,2,2,5,17,4,7,9,11,5,1,1,1,cs10867893174474596679.csv
 0,1,0,2,1,4,2,4,0,79,0,10,3,1,3,1,1,2,cs10603441957023780397.csv
 1,0,1,1,0,2,0,3,14,81,2,8,3,1,5,0,1,2,cs104551932686398700.csv
 1,1,1,2,1,5,0,3,7,69,3,1,3,8,3,1,0,1,cs10881906333961026343.csv
 2,1,1,0,0,1,2,1,14,68,3,5,5,11,6,0,2,2,cs11003982866182336474.csv
 1,0,0,1,1,6,2,6,14,92,2,1,4,11,4,0,2,2,cs10504830165794898578.csv
 2,0,0,0,1,9,1,5,11,96,4,5,5,11,6,1,0,0,cs10350903965630921599.csv
 2,0,0,0,0,11,1,5,14,4,1,2,7,5,1,2,0,0,cs11005211544725347874.csv
 2,0,0,1,0,7,1,6,14,102,1,1,4,7,0,1,2,0,cs11416894132217222348.csv
 2,0,0,1,1,7,1,4,14,69,4,6,5,11,6,2,2,0,cs11338960944842489857.csv
 1,1,1,2,1,6,1,3,6,96,3,10,0,11,4,0,1,0,cs1048968168920688323.csv
 0,0,1,2,0,1,3,4,14,85,1,0,7,1,6,0,2,0,cs10267052020921530082.csv
 2,0,0,2,0,13,3,6,14,25,0,6,0,11,1,2,1,1,cs10551125929079204722.csv
 0,1,1,2,1,3,1,5,9,108,3,5,1,11,1,1,0,0,cs10371787184132275720.csv
 1,0,1,2,1,6,0,5,14,95,3,2,3,11,4,0,0,2,cs1117875714814208424.csv
 2,0,0,1,1,5,3,0,14,88,4,10,6,11,1,0,0,2,cs10466534839727002894.csv
 2,0,0,1,0,6,1,1,2,81,3,0,2,4,6,2,2,1,cs10475411836614774525.csv
 2,1,1,2,0,5,3,3,14,34,1,3,4,11,5,0,0,1,cs10913459297571090518.csv
 2,0,0,1,1,7,2,4,4,105,2,8,3,11,0,2,1,2,cs10182256242144395294.csv
 2,0,0,2,1,5,3,2,13,51,1,6,0,11,3,1,1,1,cs11127100646503161791.csv
 0,1,0,2,1,12,0,5,13,9,1,8,2,11,6,1,1,2,cs10651522587877249807.csv
 1,1,0,1,1,12,1,1,14,83,3,7,4,11,5,0,2,0,cs10036358399340743924.csv
 0,1,1,1,0,10,2,5,3,48,4,0,0,11,0,2,2,2,cs10508035276378664005.csv
 0,0,1,2,0,3,0,1,14,22,2,2,0,10,5,2,2,1,cs10847974149827749494.csv
 1,1,0,2,0,3,1,1,14,22,1,4,9,11,5,2,1,2,cs11095446375391906892.csv
 2,1,0,2,0,12,0,6,14,76,1,5,9,1,6,0,0,0,cs11091581658648393490.csv
 2,1,1,0,0,5,0,6,6,60,4,9,7,11,2,2,2,0,cs11274942919543993750.csv
 1,1,1,2,0,12,1,2,14,44,4,6,1,11,5,1,0,0,cs11131138722323947780.csv
 0,0,1,0,0,12,3,0,9,98,4,0,7,10,1,0,2,1,cs11071831359990393008.csv
 0,1,1,0,1,9,2,2,2,30,3,10,1,11,3,0,2,0,cs10489524229064050261.csv
 1,0,0,0,0,13,1,5,14,50,0,5,1,11,1,0,1,1,cs10002666825577271487.csv
 2,1,0,0,1,11,0,4,5,45,0,2,4,11,3,0,1,1,cs10445346338531922432.csv
 0,1,1,2,1,11,1,2,14,59,2,5,1,9,1,0,2,2,cs11175658295450907151.csv
 2,0,0,2,1,6,1,4,13,67,0,5,2,10,2,1,0,2,cs10101671332842947642.csv
 1,1,0,2,1,6,1,1,12,99,1,4,1,10,3,2,2,1,cs11111517781810902210.csv
 0,1,1,0,1,8,3,6,8,76,1,2,3,10,6,1,2,2,cs1128985843893092881.csv
 0,1,0,0,0,13,3,2,13,72,3,1,7,11,1,2,0,1,cs10691005159695444608.csv
 0,0,0,2,0,9,0,5,14,79,4,9,5,11,3,2,0,1,cs10794814189413739207.csv
 2,1,0,2,0,11,3,5,14,13,1,6,4,11,3,2,2,1,cs10783056984702790396.csv
 2,0,1,0,0,2,0,4,8,104,4,4,1,4,0,2,0,1,cs10892308736789745359.csv
 0,0,1,2,1,5,0,1,14,23,4,5,4,2,1,2,2,2,cs1070954072109897982.csv
 0,0,0,1,0,8,2,1,14,26,4,2,4,2,2,1,1,2,cs11012094150558325574.csv
 0,1,1,1,0,11,0,6,14,83,2,4,0,11,5,0,0,0,cs11081186808733894461.csv
 2,1,1,1,0,9,0,6,14,41,2,5,1,8,5,2,1,1,cs10448374654854675700.csv
 0,1,0,2,0,3,2,2,3,60,1,1,6,10,3,2,0,1,cs10330542459130736538.csv
 2,0,1,1,0,4,1,1,0,102,2,3,3,11,0,1,2,0,cs10421047302773437460.csv
 0,0,1,2,1,11,3,1,3,21,2,2,6,7,0,1,1,1,cs11354328770517323637.csv
 2,1,0,2,1,5,3,3,0,63,4,1,6,3,2,0,2,0,cs11401539041143189220.csv
 2,0,0,2,1,11,3,6,14,35,4,7,9,11,5,2,1,0,cs10394310870034392858.csv
 2,1,0,2,1,6,2,0,6,47,0,6,0,11,5,0,2,2,cs10145793416532150573.csv
 0,0,0,2,1,1,3,4,4,27,0,1,7,11,6,1,2,2,cs10146535996394506779.csv
 1,0,1,2,0,12,3,0,12,69,3,7,9,11,5,1,1,1,cs11356331254826961916.csv
 0,0,1,1,1,4,1,3,3,18,3,9,3,11,6,2,2,1,cs11056574261042441547.csv
 0,1,1,2,0,0,0,4,14,90,4,9,9,11,1,0,1,1,cs10700670395216170851.csv
 1,0,0,0,0,13,1,5,14,54,0,5,5,11,4,1,1,2,cs10228077486166577114.csv
 1,0,1,1,0,9,0,5,4,72,2,1,1,11,6,2,2,0,cs10958506609883350945.csv
 0,0,0,1,1,5,0,1,14,36,1,4,1,11,1,2,0,2,cs11271831392534990342.csv
 0,1,1,1,0,2,1,5,14,72,0,1,4,11,5,2,2,2,cs10332951270808266386.csv
 1,0,0,1,1,7,0,6,12,98,2,0,3,8,1,1,1,0,cs10503806374972688910.csv
 2,1,1,1,1,0,3,3,14,31,0,10,9,11,6,0,1,1,cs11176601286595187442.csv
 1,1,0,0,0,12,3,6,0,46,1,7,2,11,4,2,0,0,cs10850899766803804508.csv
 2,1,1,2,1,8,0,3,14,62,2,4,9,0,0,2,1,0,cs11205762425355656562.csv
 0,0,1,1,1,5,0,6,14,79,2,7,7,1,2,1,0,0,cs10869085889994044353.csv
 0,1,0,2,0,4,1,4,6,22,2,5,8,8,5,0,0,2,cs10697522582061951844.csv
 2,1,1,2,0,1,2,2,13,54,2,5,6,11,6,0,2,0,cs10573071069743895663.csv
 2,1,1,2,1,1,0,4,1,67,3,9,3,11,3,2,1,0,cs11372751641684997980.csv
 2,0,1,2,0,5,1,2,14,94,3,7,5,7,4,2,1,2,cs11235761511743321157.csv
 2,1,1,2,0,10,1,1,13,45,4,1,7,2,1,0,0,2,cs10513020803372399369.csv
 0,0,0,2,1,9,1,2,14,41,2,8,7,11,5,0,0,2,cs10826541814076865270.csv
 1,1,1,2,1,1,1,5,3,55,2,1,7,8,5,0,0,0,cs10850161779236386089.csv
 0,0,0,1,0,4,0,1,14,52,0,7,7,11,0,1,1,0,cs10331963843881357758.csv
 0,0,1,1,0,12,3,2,10,17,3,9,3,0,4,1,0,1,cs10965008082986111013.csv
 1,0,0,2,1,7,3,5,2,22,4,8,1,11,1,2,2,2,cs10002254186435419367.csv
 0,1,1,1,1,12,0,2,1,60,3,5,7,8,5,2,0,0,cs10970117999264337536.csv
 1,0,0,1,1,7,0,0,3,71,1,9,9,11,2,1,2,0,cs10316708637854429568.csv
 1,1,0,1,1,6,2,0,14,52,2,7,0,0,4,1,1,1,cs1049796601432644911.csv
 0,1,0,2,0,7,1,0,14,98,2,4,5,11,4,2,0,0,cs10218866119760379415.csv
 2,1,1,1,0,6,1,3,3,15,0,7,4,11,5,2,0,1,cs10611122328048263779.csv
 2,0,0,0,1,3,2,2,0,59,0,3,9,11,3,1,0,2,cs1037889963282008517.csv
 1,0,1,2,1,6,2,6,1,84,1,10,2,2,4,2,1,2,cs11441378517594126850.csv
 2,1,1,0,0,13,0,1,14,77,3,0,1,11,4,2,1,0,cs10796774131613587019.csv
 0,0,1,2,0,2,2,4,14,72,0,2,2,7,2,1,1,2,cs11084230949124792014.csv
 0,0,1,0,1,8,0,4,14,97,4,6,2,9,5,1,2,1,cs11075382724480074668.csv
 2,1,1,0,0,3,1,3,0,18,1,2,9,11,3,2,1,2,cs10501168776989678171.csv
 0,1,1,2,1,8,3,5,10,57,1,8,1,11,5,2,2,0,cs11445119034019668441.csv
 0,0,1,2,1,11,1,6,9,1,2,10,9,11,3,2,1,2,cs10234716469780823523.csv
 2,1,0,0,0,7,2,0,14,101,1,2,1,11,0,1,0,0,cs10225108097759591024.csv
 0,0,0,1,0,13,3,5,0,75,2,2,0,11,5,0,2,1,cs10343662474366943106.csv
 2,0,0,0,1,0,3,0,14,38,4,2,6,11,3,1,2,2,cs10752215439898921294.csv
 2,1,0,2,1,4,1,1,14,6,4,8,0,11,6,1,0,2,cs1009024887783669695.csv
 2,0,0,1,0,0,3,0,5,66,2,2,7,10,6,0,0,2,cs10390786464207475048.csv
 1,1,1,1,0,12,1,1,0,18,0,6,4,11,6,1,1,2,cs11206903803373637296.csv
 2,1,1,0,0,5,0,5,11,56,4,6,6,9,5,1,0,1,cs10591967425014353372.csv
 2,0,0,2,1,0,3,2,14,20,1,4,0,0,3,1,1,1,cs10492055262122193668.csv
 2,0,1,0,1,3,0,1,5,103,3,5,2,2,1,2,1,0,cs10322257745788403030.csv
 2,1,0,1,1,7,3,5,14,106,4,9,9,11,6,0,0,0,cs10337517126085403968.csv
 1,0,1,2,0,2,3,0,5,34,3,8,5,2,2,2,0,1,cs10163051294131459764.csv
 1,0,0,2,1,1,3,2,12,75,1,9,2,11,1,0,1,1,cs1067033018674428139.csv
 0,0,0,0,0,12,3,4,2,103,4,2,2,11,0,2,0,1,cs10551706404859509978.csv
