house	personality	herbology	quidditch rank
2	2	0.0	255.72905
1	3	1.0	475.85626
3	1	0.0	450.27554
3	0	1.0	488.66898
2	0	1.0	306.5717
1	3	1.0	443.32703
2	1	1.0	299.0187
0	0	0.0	579.3515
0	0	0.0	580.9153
0	0	0.0	581.2792
2	0	1.0	355.43024
2	1	1.0	247.27568
1	2	1.0	490.86023
1	3	1.0	470.65417
3	2	1.0	515.3121
0	1	0.0	596.594
3	2	1.0	519.6725
0	0	0.0	581.0443
0	0	0.0	588.77014
0	0	1.0	605.5719
2	3	1.0	320.67908
1	3	1.0	489.01004
0	2	0.0	559.735
2	2	0.0	296.6698
2	1	0.0	283.93515
0	3	0.0	608.951
2	0	0.0	292.28278
3	0	1.0	510.60312
2	1	1.0	331.10257
3	2	0.0	482.52396
2	1	0.0	288.89304
0	2	1.0	595.1077
3	1	1.0	473.7776
3	2	1.0	471.63416
1	2	1.0	464.2709
0	0	1.0	591.98
1	2	1.0	464.33572
3	2	1.0	484.72516
1	1	0.0	467.87424
3	3	0.0	433.26132
2	2	0.0	286.6269
3	1	1.0	495.65714
3	0	1.0	591.7702
0	1	0.0	574.6045
1	2	1.0	484.04172
2	0	1.0	214.70615
1	3	1.0	479.53452
0	0	0.0	543.4812
0	1	0.0	547.9379
0	2	1.0	576.1691
0	0	1.0	542.72375
0	1	1.0	601.02045
0	0	0.0	598.4832
1	3	1.0	454.52408
2	0	0.0	317.1835
3	0	0.0	499.50122
2	2	1.0	247.19617
0	1	0.0	528.6507
1	2	1.0	482.32242
3	0	0.0	535.7106
2	1	1.0	310.6476
2	0	1.0	347.0419
3	0	1.0	549.7346
0	1	0.0	605.87054
1	2	1.0	465.6053
0	1	1.0	592.0144
1	3	1.0	412.0953
1	3	1.0	457.35568
0	0	0.0	549.32623
1	3	1.0	446.36307
0	0	0.0	579.28357
3	2	1.0	521.057
1	2	1.0	432.64056
0	0	1.0	587.9401
1	3	1.0	451.2874
2	2	1.0	308.3951
1	3	1.0	425.07306
0	0	1.0	605.2324
2	1	1.0	254.27718
0	1	1.0	573.1002
1	3	1.0	429.96048
3	2	1.0	525.0594
0	2	1.0	559.6882
1	3	1.0	447.5044
0	1	0.0	557.03394
1	2	1.0	459.05786
0	3	0.0	581.3409
1	3	1.0	483.85416
1	0	0.0	461.3162
0	2	1.0	587.12683
0	0	1.0	646.0727
3	2	1.0	437.893
1	2	1.0	476.01382
1	3	1.0	451.07846
3	0	1.0	517.7085
0	2	0.0	610.5412
2	1	1.0	286.2682
2	0	0.0	323.56787
2	0	1.0	279.9306
3	2	1.0	426.63358
3	2	1.0	573.0909
1	3	1.0	416.51007
1	3	1.0	459.12827
0	1	0.0	564.1189
1	3	1.0	476.11575
0	0	0.0	609.5303
3	3	0.0	430.37442
1	2	1.0	498.20035
2	2	0.0	286.9885
0	0	1.0	625.56354
2	0	1.0	312.36142
2	1	0.0	302.06982
0	0	0.0	576.9037
1	3	1.0	465.51083
0	1	0.0	573.4231
1	3	1.0	488.45886
1	2	1.0	489.50287
3	0	1.0	408.40817
3	2	1.0	501.6513
1	3	1.0	465.1471
2	0	0.0	330.3693
0	1	0.0	617.69556
2	1	0.0	311.24304
1	3	0.0	447.75534
2	0	1.0	300.10495
3	3	1.0	500.19064
2	1	1.0	256.65814
2	0	0.0	286.94412
2	0	0.0	366.60202
2	2	0.0	306.75238
1	2	1.0	453.7901
2	1	1.0	278.10568
3	2	1.0	521.81177
2	2	1.0	295.9494
2	1	1.0	309.03552
3	2	1.0	444.78
1	3	0.0	488.8592
3	2	0.0	452.30438
3	1	1.0	516.9837
2	3	0.0	282.39203
1	2	1.0	462.04956
2	0	1.0	298.63083
2	1	1.0	287.8241
1	3	1.0	462.86615
1	0	1.0	425.01974
3	2	1.0	557.7904
3	2	1.0	571.9935
0	0	0.0	612.17804
0	1	1.0	568.6204
1	2	1.0	469.68826
2	2	1.0	286.99594
1	3	1.0	476.50958
3	0	1.0	478.77948
1	2	1.0	464.4845
1	2	1.0	454.4019
1	2	1.0	420.16077
3	2	1.0	498.89142
0	2	0.0	602.3647
1	2	0.0	465.67685
1	2	1.0	439.96658
2	2	1.0	324.78003
1	3	1.0	444.18625
3	3	1.0	496.00424
3	2	0.0	543.4076
2	0	0.0	348.83435
3	3	1.0	468.04044
1	2	1.0	447.55115
0	1	0.0	581.3993
2	2	0.0	306.5165
2	3	0.0	309.19324
3	2	0.0	557.6745
3	2	1.0	578.9885
3	2	0.0	492.64236
3	0	1.0	437.7563
0	2	0.0	570.19714
0	0	1.0	567.25354
2	1	1.0	331.17215
2	3	0.0	338.00943
0	1	1.0	544.91473
2	0	1.0	329.4666
2	2	0.0	322.8293
3	2	0.0	455.61462
2	2	0.0	290.45297
0	0	1.0	568.019
1	0	1.0	484.63315
0	0	0.0	584.139
1	2	1.0	438.0327
1	2	1.0	453.52182
3	1	1.0	499.58643
0	2	0.0	606.8845
3	2	0.0	565.35297
0	0	1.0	589.3891
1	0	1.0	417.64456
2	0	1.0	296.03052
1	2	0.0	437.24677
3	0	1.0	463.33743
1	0	1.0	487.2646
0	2	0.0	565.47314
1	2	1.0	497.68945
1	3	1.0	498.6986
1	3	0.0	469.78076
2	0	1.0	334.13318
0	1	1.0	579.88995
3	3	1.0	423.20605
0	0	1.0	584.3298
2	0	1.0	338.76758
1	3	1.0	442.80228
3	0	1.0	487.19257
3	3	1.0	524.7151
1	2	1.0	456.39764
2	0	1.0	248.63817
1	3	1.0	460.36456
1	3	1.0	487.03442
2	0	1.0	301.69818
0	0	1.0	558.1029
3	1	1.0	593.5341
0	1	1.0	574.48816
3	1	1.0	575.86554
1	2	1.0	459.2846
2	3	1.0	292.14868
1	3	1.0	485.42032
3	1	0.0	537.2357
0	0	0.0	604.6575
2	0	0.0	364.3615
0	1	1.0	606.1897
1	3	1.0	448.5537
1	2	1.0	432.62097
3	1	1.0	496.9543
2	0	0.0	228.24658
3	0	1.0	501.74615
2	1	0.0	315.0264
2	0	0.0	283.37384
0	1	0.0	596.7557
3	2	1.0	487.7169
2	3	0.0	286.40036
3	3	1.0	524.68164
3	1	1.0	478.43152
3	0	1.0	515.24493
0	1	1.0	556.3188
1	3	1.0	448.60358
2	0	1.0	254.44809
0	1	1.0	586.76294
2	1	0.0	300.82416
0	3	1.0	581.62866
3	2	0.0	468.36023
2	0	0.0	306.7203
0	0	0.0	568.95074
3	2	1.0	505.87158
1	2	1.0	476.62943
1	2	0.0	468.37088
3	2	1.0	537.0405
3	0	1.0	516.0871
0	0	0.0	602.8514
2	0	1.0	260.2126
1	0	1.0	468.17563
1	3	1.0	479.14603
2	0	0.0	235.39615
2	1	1.0	317.24118
1	2	1.0	464.7581
0	0	1.0	549.24133
2	0	1.0	297.21442
0	1	0.0	607.6804
3	0	1.0	537.95123
0	2	1.0	583.78125
3	2	0.0	450.9115
3	1	0.0	532.04626
3	2	1.0	511.9133
3	0	1.0	522.24225
1	3	1.0	459.39383
2	0	0.0	342.84604
0	1	0.0	588.01685
0	1	0.0	565.7708
0	0	1.0	558.81244
1	3	1.0	458.41345
2	3	1.0	281.61017
2	0	1.0	332.41147
0	0	0.0	552.67334
0	2	0.0	580.2781
0	2	0.0	600.9798
1	1	1.0	414.7269
2	0	1.0	326.83954
0	2	1.0	581.6623
2	0	0.0	300.56082
1	3	1.0	416.7031
3	0	1.0	445.06943
0	2	1.0	532.66394
2	1	1.0	312.31784
3	1	0.0	490.0945
1	0	1.0	516.9803
2	0	1.0	245.1983
1	3	1.0	453.4198
1	1	0.0	422.98187
0	0	0.0	601.208
3	1	1.0	453.56982
3	1	1.0	454.82086
2	2	1.0	322.4348
2	1	1.0	307.7802
1	2	1.0	462.2623
1	3	1.0	477.13742
1	2	1.0	449.66022
0	0	0.0	592.18274
0	0	1.0	608.28815
1	3	1.0	437.81372
1	3	1.0	464.10855
0	0	1.0	570.1453
1	2	1.0	463.7403
2	1	0.0	355.48944
1	2	1.0	450.1104
1	1	0.0	476.21515
1	0	1.0	452.35245
3	1	0.0	457.05994
1	2	1.0	430.72015
1	2	1.0	483.59442
1	3	1.0	459.00394
2	1	0.0	278.0019
2	2	0.0	285.64325
0	1	0.0	586.0165
1	3	1.0	448.74823
3	0	1.0	495.29868
2	1	1.0	292.38342
2	0	1.0	314.98163
2	0	0.0	275.53552
0	1	1.0	576.8429
2	0	1.0	272.73767
3	3	1.0	453.61584
2	0	1.0	311.27725
1	3	1.0	445.72012
1	2	0.0	488.31485
0	1	0.0	562.1765
0	1	0.0	626.8595
1	2	1.0	472.4017
0	2	1.0	578.202
0	2	0.0	571.5774
3	2	0.0	497.1606
3	2	1.0	556.47394
0	0	1.0	569.38055
3	1	0.0	523.7695
2	0	0.0	327.33698
3	0	0.0	533.7952
3	0	0.0	426.74042
2	1	1.0	372.9991
2	2	1.0	238.97144
0	2	0.0	603.2223
3	0	1.0	495.63507
3	2	1.0	497.44073
3	1	0.0	526.0934
0	1	1.0	568.8772
1	3	1.0	460.35336
0	0	1.0	588.182
0	1	0.0	572.0177
2	2	1.0	279.92572
2	0	0.0	282.77573
2	0	0.0	293.40067
3	1	1.0	450.31732
2	0	0.0	256.9694
0	1	0.0	551.1728
0	1	0.0	635.95905
1	3	1.0	471.31412
2	0	1.0	278.7948
3	2	1.0	477.1773
1	3	1.0	472.96133
3	0	0.0	476.1716
1	2	1.0	449.8054
2	2	0.0	341.9477
2	1	0.0	267.31543
2	2	1.0	302.9964
1	3	1.0	456.9075
1	3	1.0	460.82492
1	3	1.0	439.99268
0	2	0.0	556.7099
0	1	1.0	591.7009
2	0	1.0	319.18442
1	3	1.0	439.4202
1	3	1.0	473.14835
1	2	1.0	474.75723
3	3	1.0	502.5727
3	2	0.0	488.7097
2	0	1.0	249.18976
0	0	1.0	623.137
0	0	1.0	572.5952
2	1	1.0	282.46808
0	0	1.0	578.4707
3	2	1.0	545.8245
1	3	1.0	464.67755
3	2	1.0	518.5337
1	3	1.0	485.2006
1	2	0.0	462.20416
3	3	1.0	531.9861
3	2	1.0	554.0357
3	2	1.0	482.51093
3	1	1.0	546.8969
0	0	0.0	548.50055
3	2	1.0	528.37463
3	1	1.0	450.83624
1	3	1.0	438.10403
2	2	1.0	275.3281
2	0	1.0	302.9909
0	2	0.0	564.22284
3	3	1.0	475.1399
2	1	1.0	272.2951
0	0	0.0	593.19574
1	2	1.0	458.33282
0	2	1.0	539.86414
1	2	1.0	458.88345
3	2	1.0	550.6289
0	0	1.0	552.5554
3	3	1.0	519.68524
1	0	1.0	500.9031
1	2	1.0	424.30392
0	1	1.0	583.67694
2	1	0.0	279.74622
1	3	1.0	421.67142
0	0	1.0	551.82623
1	3	1.0	470.2058
0	1	1.0	613.3296
1	2	1.0	459.47723
3	2	1.0	513.19135
1	3	0.0	452.8726
1	3	1.0	461.82925
3	0	1.0	523.0574
2	0	0.0	277.31808
0	2	0.0	618.94714
3	0	1.0	416.85693
2	0	0.0	233.58398
3	0	1.0	392.86365
3	0	1.0	553.88293
0	2	0.0	591.89355
1	3	1.0	450.569
2	3	1.0	280.81406
0	1	0.0	586.14044
1	2	1.0	464.16568
3	2	1.0	529.13635
1	2	1.0	432.4033
2	1	0.0	304.41788
2	0	1.0	229.26645
0	2	0.0	578.71484
2	1	0.0	289.5282
0	2	1.0	582.1955
1	1	1.0	444.25122
2	0	1.0	328.65915
2	3	1.0	331.97556
3	1	1.0	561.37616
3	0	1.0	520.8496
1	2	1.0	473.5342
1	3	1.0	512.38934
3	2	1.0	469.26047
2	0	0.0	326.10974
3	1	1.0	536.24664
3	0	0.0	561.7512
2	2	1.0	313.86206
0	3	0.0	564.64777
0	1	0.0	534.3036
0	2	0.0	570.24274
3	1	0.0	533.2907
1	1	0.0	449.17267
0	2	1.0	563.2146
0	0	0.0	562.4739
3	0	0.0	426.52554
2	1	0.0	298.0176
0	1	1.0	582.1038
2	1	0.0	251.70583
3	2	1.0	467.8144
1	2	1.0	467.21268
2	0	1.0	266.32816
2	0	0.0	309.85413
1	2	1.0	475.7004
3	0	1.0	498.54523
1	3	1.0	412.71814
0	2	0.0	564.0402
0	1	0.0	605.6219
3	3	1.0	411.54648
3	3	1.0	515.86304
1	3	1.0	434.3159
1	2	1.0	497.1876
2	0	1.0	347.18878
0	1	1.0	606.5785
2	1	1.0	316.26193
0	1	1.0	588.7989
1	3	1.0	458.58887
0	2	1.0	586.6651
0	1	1.0	596.6553
2	1	1.0	293.62997
1	3	1.0	473.43915
3	0	0.0	503.79053
2	1	1.0	336.3982
3	1	1.0	435.40698
2	1	1.0	360.07565
1	2	1.0	433.40234
1	0	1.0	447.23013
2	3	1.0	303.7706
0	2	0.0	605.3301
3	2	1.0	471.85083
2	0	1.0	313.11536
2	3	0.0	349.958
1	3	1.0	460.88696
2	0	0.0	285.61356
2	1	0.0	287.9084
0	3	0.0	596.03613
0	1	1.0	551.6552
1	2	1.0	455.4806
0	1	0.0	556.1973
0	0	1.0	578.0433
0	0	1.0	616.4707
2	2	1.0	288.87015
2	3	1.0	289.01544
0	0	1.0	601.47656
3	0	1.0	487.54907
1	2	1.0	463.7391
1	2	1.0	483.0404
3	2	1.0	496.43408
1	2	1.0	454.25803
0	1	0.0	595.4484
2	1	1.0	281.4384
1	2	0.0	492.9867
3	0	1.0	469.44818
1	2	1.0	466.82388
1	2	1.0	417.43192
0	0	1.0	597.93726
1	2	0.0	466.47336
2	1	0.0	305.5843
0	1	0.0	595.0261
3	2	1.0	435.81058
0	1	0.0	565.2956
2	0	1.0	306.92587
2	0	1.0	267.6861
0	0	1.0	558.13916
3	1	0.0	594.45264
1	1	1.0	477.3113
0	1	1.0	556.35315
0	1	1.0	602.46796
1	2	1.0	464.19302
1	2	1.0	479.5475
0	1	1.0	573.66895
2	0	1.0	301.08447
1	3	1.0	425.70944
0	1	0.0	610.90027
1	2	1.0	451.81903
2	1	0.0	300.5123
1	2	1.0	438.45398
2	2	0.0	257.18073
0	2	0.0	580.8481
1	2	1.0	448.11945
3	2	1.0	453.0326
1	2	1.0	448.0578
0	0	0.0	577.0119
0	1	1.0	625.33844
2	2	0.0	319.8094
1	2	1.0	438.8406
1	2	1.0	447.4743
1	3	1.0	457.84244
0	0	0.0	573.2768
2	3	1.0	326.75696
2	0	1.0	286.64633
3	0	1.0	457.37488
3	2	1.0	393.71
2	0	0.0	332.94366
0	0	0.0	553.47656
3	2	1.0	477.35107
0	1	0.0	582.3602
2	1	0.0	265.5655
2	0	0.0	347.9248
3	1	1.0	544.80475
1	3	1.0	443.10883
2	1	0.0	294.2048
2	0	1.0	260.88904
3	1	1.0	449.5374
3	2	0.0	504.26196
1	3	1.0	480.18274
0	1	0.0	574.07526
3	0	1.0	491.9096
0	0	0.0	576.5525
3	0	1.0	408.99426
3	2	1.0	525.3776
3	0	1.0	512.85614
2	1	1.0	316.16888
0	1	0.0	559.1441
1	2	1.0	465.7094
1	2	1.0	454.5144
0	2	0.0	593.32544
0	1	0.0	583.02954
2	1	1.0	261.4389
1	2	1.0	432.9579
0	0	0.0	576.09326
3	3	1.0	573.4071
3	0	1.0	501.89948
3	2	1.0	534.41046
2	2	0.0	278.3684
3	0	1.0	544.0391
1	2	1.0	480.95917
0	0	0.0	600.58545
3	1	0.0	555.33276
3	2	1.0	604.35126
2	1	0.0	235.2678
2	1	0.0	267.312
2	1	0.0	318.27136
0	0	0.0	612.6396
0	1	0.0	579.5791
3	1	1.0	421.85446
1	3	1.0	468.7657
0	2	0.0	602.47314
1	3	0.0	429.47662
3	0	1.0	442.50494
1	2	1.0	465.17435
1	2	1.0	484.88254
0	1	1.0	575.47626
3	0	1.0	399.10474
0	1	1.0	606.86523
1	3	1.0	487.97604
1	3	0.0	439.29074
2	2	1.0	251.78058
1	2	1.0	445.57092
3	0	1.0	497.56894
3	1	1.0	602.3796
3	1	0.0	508.03992
1	2	0.0	441.45926
2	0	0.0	301.4958
3	2	1.0	463.67114
2	2	0.0	315.53668
0	0	0.0	567.29877
3	2	1.0	520.7683
3	1	1.0	478.55844
3	2	1.0	589.0896
1	3	1.0	445.20963
1	2	0.0	440.99506
3	2	1.0	540.0585
3	0	1.0	484.47775
2	1	1.0	354.30945
1	2	1.0	458.38123
0	0	0.0	619.75323
0	0	0.0	609.4194
2	0	0.0	352.76517
2	0	1.0	372.17377
0	2	1.0	603.3858
1	2	1.0	457.1689
2	0	1.0	287.20703
1	0	1.0	445.94415
0	1	0.0	562.87
2	1	0.0	193.65872
3	0	1.0	449.71265
1	2	1.0	424.27747
3	1	1.0	531.89636
0	1	0.0	589.56116
3	3	0.0	570.1693
0	1	0.0	588.7033
0	3	1.0	618.08405
0	2	1.0	594.9979
1	1	1.0	473.03802
1	2	1.0	416.12054
1	3	1.0	435.94583
1	3	1.0	472.6662
2	1	1.0	287.70993
0	2	1.0	586.4966
0	0	1.0	559.18274
0	0	1.0	555.314
1	2	1.0	441.4727
2	2	0.0	346.3438
0	2	0.0	577.5706
2	0	1.0	277.10446
0	0	0.0	580.36255
1	2	1.0	448.42792
2	1	0.0	333.05792
3	2	1.0	525.062
0	2	1.0	589.5078
2	1	1.0	288.63922
0	1	0.0	589.5567
0	1	0.0	567.0162
0	2	0.0	576.63544
0	1	1.0	582.7128
1	3	1.0	451.586
3	1	1.0	392.2222
0	2	1.0	575.0462
0	0	0.0	597.4068
3	2	1.0	489.06186
0	1	1.0	563.39984
1	3	1.0	483.07227
1	3	1.0	458.07233
2	1	0.0	292.35452
1	2	1.0	429.94852
1	3	1.0	469.6337
2	1	0.0	273.99686
0	1	1.0	570.63605
3	3	1.0	470.61078
3	1	0.0	436.51422
0	0	0.0	590.8754
3	2	1.0	499.50177
2	0	0.0	311.69864
1	2	1.0	466.34268
1	2	1.0	444.26965
2	2	1.0	246.03296
2	1	1.0	271.87946
3	0	1.0	473.04443
1	3	1.0	456.72995
1	3	1.0	486.76447
0	0	0.0	558.57684
2	1	1.0	307.95654
1	2	1.0	475.6146
2	1	0.0	323.46783
1	3	0.0	412.53226
2	0	0.0	276.74588
3	2	0.0	510.99115
1	2	1.0	456.9913
2	1	1.0	290.64267
3	2	1.0	589.83936
0	1	1.0	554.6691
3	3	1.0	472.2627
0	2	0.0	567.1441
1	2	1.0	468.1451
3	0	1.0	463.55313
3	1	1.0	498.68973
0	0	1.0	576.90063
3	1	1.0	553.4981
0	1	0.0	580.20483
2	1	1.0	283.85983
1	2	1.0	431.9043
0	0	0.0	547.58606
0	2	0.0	583.33954
1	3	1.0	449.23322
2	1	1.0	248.13042
2	1	0.0	319.0133
1	3	1.0	440.832
2	2	0.0	296.75598
0	0	1.0	546.6094
1	0	1.0	441.8366
1	3	1.0	482.26077
0	0	1.0	578.9556
3	2	1.0	403.5644
1	3	0.0	460.92947
0	3	0.0	572.98
0	2	1.0	593.5635
1	2	1.0	440.85858
0	0	1.0	546.185
3	0	1.0	468.87015
3	0	1.0	520.31903
0	1	1.0	603.3813
3	3	1.0	513.6727
1	3	1.0	464.3317
1	0	1.0	480.7643
2	1	0.0	268.38608
0	2	1.0	551.11584
3	2	1.0	459.69714
2	2	1.0	363.96225
3	2	1.0	434.26688
3	3	1.0	485.60266
0	0	1.0	583.1053
0	0	0.0	569.3355
1	2	1.0	457.19043
3	2	1.0	534.8514
0	1	0.0	599.1897
0	2	1.0	606.13635
1	3	1.0	474.30826
1	1	1.0	459.94485
1	2	1.0	434.67557
1	2	1.0	425.1501
3	2	1.0	475.39798
2	1	1.0	333.3722
1	3	1.0	490.41357
1	3	1.0	434.47107
1	2	1.0	476.8088
3	0	1.0	492.31506
3	1	1.0	468.8415
1	3	1.0	435.41003
2	0	0.0	213.04498
1	3	1.0	459.0567
2	1	1.0	227.297
2	1	0.0	291.763
1	3	1.0	479.22125
2	2	1.0	306.93973
2	0	0.0	340.27008
2	1	1.0	262.18716
0	0	1.0	564.8555
0	3	1.0	552.1131
1	3	1.0	466.19598
3	2	1.0	512.8291
1	3	1.0	402.6782
3	0	0.0	453.78687
3	0	1.0	524.7222
3	0	0.0	553.85693
0	1	0.0	587.63257
0	1	1.0	571.35486
3	2	1.0	518.5245
3	1	1.0	486.6593
1	1	1.0	472.28378
0	1	0.0	611.92175
3	1	1.0	552.01276
2	1	0.0	253.42957
3	2	1.0	498.0725
1	3	1.0	497.59277
0	1	1.0	564.7435
0	2	0.0	573.4271
3	1	1.0	511.74625
1	3	1.0	460.98846
1	3	1.0	453.5334
3	0	0.0	454.27298
0	1	0.0	582.5102
3	0	1.0	551.8287
3	2	1.0	484.651
0	1	1.0	590.7983
0	1	0.0	599.39435
1	3	1.0	484.26062
3	2	1.0	516.1395
0	1	0.0	605.7269
2	1	0.0	334.97794
3	0	1.0	555.0749
0	0	1.0	616.8718
2	1	0.0	262.26813
1	3	1.0	463.20074
3	0	0.0	536.33734
1	2	1.0	471.79633
2	2	1.0	347.0758
3	0	0.0	546.20233
0	0	1.0	567.92114
1	1	1.0	477.46375
2	1	1.0	314.63123
2	3	0.0	325.69818
0	2	1.0	588.826
3	2	1.0	527.34033
2	1	0.0	370.9444
1	0	0.0	453.30695
2	0	0.0	255.92998
3	3	1.0	523.8633
1	2	1.0	476.33475
3	3	1.0	531.0486
0	2	0.0	583.8275
3	0	0.0	441.30515
1	2	1.0	483.6742
1	3	1.0	494.9334
3	3	1.0	550.1299
3	2	0.0	477.19363
2	2	1.0	314.13498
1	3	1.0	460.97055
1	2	1.0	445.9246
2	1	1.0	330.69357
0	1	0.0	590.6606
3	2	1.0	470.47708
3	1	1.0	523.6608
1	3	1.0	488.49808
3	0	1.0	432.65137
0	0	1.0	569.7907
3	0	1.0	434.68625
0	0	1.0	602.53357
0	0	1.0	594.9634
3	2	1.0	481.19363
1	2	1.0	418.95288
2	1	0.0	356.09253
2	1	1.0	314.36658
2	0	0.0	329.41998
2	0	1.0	306.32816
0	1	1.0	567.288
0	1	0.0	590.91547
2	0	1.0	341.9866
1	3	1.0	461.8463
3	1	1.0	573.81586
1	2	1.0	481.28873
3	2	1.0	490.3236
3	0	1.0	469.10773
0	1	0.0	576.0746
2	1	0.0	274.52094
0	1	0.0	591.5922
3	0	0.0	481.09683
1	2	1.0	473.69147
1	2	1.0	415.5347
3	1	1.0	503.56573
2	0	0.0	282.50763
3	0	1.0	496.17197
2	2	1.0	279.43597
3	2	1.0	468.2846
2	1	1.0	306.70908
3	2	0.0	497.38892
2	1	0.0	299.2418
1	2	1.0	436.07227
0	0	1.0	545.4792
0	0	1.0	575.45874
2	2	0.0	289.56818
2	2	1.0	337.62265
0	0	0.0	570.19824
2	2	1.0	319.486
3	2	1.0	425.49442
3	1	1.0	489.72562
0	2	1.0	566.80505
0	0	1.0	592.4813
0	0	0.0	608.2981
1	2	1.0	437.1027
0	0	1.0	549.897
2	2	0.0	347.07678
0	2	0.0	521.0857
0	0	1.0	590.7506
3	2	1.0	486.27493
3	1	0.0	545.49884
3	2	1.0	497.31955
0	2	0.0	622.58954
2	1	1.0	318.85324
0	0	0.0	652.5112
3	2	0.0	415.1492
2	0	0.0	270.18848
2	2	0.0	253.47705
0	1	0.0	637.6226
2	1	0.0	317.3195
2	2	1.0	248.15694
1	2	1.0	480.1647
3	2	1.0	585.2433
1	2	1.0	448.7852
0	2	1.0	603.98303
0	1	0.0	584.5199
2	0	1.0	314.90347
0	0	0.0	601.92395
3	0	1.0	523.11194
2	0	0.0	326.85898
2	2	1.0	245.06792
2	0	1.0	242.86092
2	2	1.0	284.55014
1	3	0.0	466.5271
1	3	1.0	454.23315
2	0	1.0	242.83682
2	0	1.0	329.61768
1	3	1.0	465.0372
0	0	1.0	607.7419
2	2	1.0	287.82706
1	3	1.0	493.84738
3	2	1.0	524.14795
3	2	1.0	427.94513
3	1	1.0	606.5016
1	3	1.0	422.4204
1	2	1.0	451.18054
2	0	1.0	292.4958
0	0	1.0	616.12036
3	2	1.0	488.58203
2	0	0.0	364.98737
0	0	1.0	585.6806
2	1	1.0	283.54065
0	0	0.0	571.62244
1	2	1.0	470.5606
2	0	1.0	333.97983
0	0	0.0	553.18195
1	3	1.0	474.8807
2	0	1.0	309.15784
2	0	0.0	369.8361
2	3	1.0	313.852
0	1	0.0	626.06934
2	0	0.0	301.52124
0	0	0.0	562.37695
2	1	1.0	297.24387
0	0	1.0	591.0747
2	0	0.0	253.48769
2	1	1.0	282.5319
3	1	0.0	527.12256
2	1	1.0	317.5041
1	3	1.0	427.2652
1	3	1.0	451.33826
3	3	1.0	455.3575
0	2	0.0	580.24445
0	0	0.0	593.64056
2	1	0.0	353.7784
2	3	0.0	254.41235
3	2	1.0	429.93073
1	3	1.0	455.8064
2	2	1.0	225.09364
0	0	0.0	583.5212
3	2	1.0	456.5915
1	3	1.0	476.24884
1	3	1.0	479.98203
3	2	0.0	519.1733
3	2	0.0	490.92215
3	0	0.0	542.6682
3	2	1.0	534.87103
2	1	1.0	234.62299
1	2	1.0	469.79575
1	3	1.0	502.87756
2	0	0.0	304.50983
2	2	1.0	284.93695
2	0	0.0	313.5929
3	0	1.0	514.2999
1	3	1.0	434.574
0	0	1.0	578.172
1	1	1.0	459.00485
0	0	0.0	595.9073
1	0	1.0	444.51108
3	3	1.0	545.41187
0	0	0.0	593.77814
1	3	1.0	509.73865
1	2	1.0	453.4912
1	2	0.0	476.52252
1	2	1.0	445.14322
0	2	0.0	655.4096
0	0	1.0	585.12024
0	0	1.0	568.2778
3	0	1.0	465.27966
2	0	0.0	293.0744
1	2	1.0	438.85526
2	2	1.0	373.0751
0	0	0.0	608.6369
0	0	0.0	602.08777
2	1	1.0	273.3227
0	1	0.0	595.30444
0	1	1.0	603.7554
2	0	1.0	245.37762
0	2	1.0	606.3335
2	0	1.0	371.32068
1	3	1.0	422.207
2	2	1.0	291.51376
2	0	1.0	304.2787
0	0	0.0	573.5051
3	2	1.0	546.78033
3	2	0.0	521.88885
1	2	1.0	497.67734
2	1	1.0	307.26733
2	1	0.0	403.8151
0	1	0.0	555.7829
0	1	0.0	602.1044
0	0	1.0	547.3902
0	1	0.0	599.7404
2	0	1.0	300.86325
1	3	1.0	493.05444
0	1	1.0	556.565
0	2	0.0	572.66376
1	2	1.0	495.44202
2	1	0.0	322.95667
2	0	1.0	277.2213
2	1	1.0	315.3704
1	2	1.0	454.2238
0	1	0.0	586.9712
2	0	1.0	371.33002
0	1	1.0	599.44556
2	1	0.0	292.7731
3	0	1.0	472.79788
0	1	0.0	572.9224
0	1	0.0	577.1128
2	1	0.0	314.79263
1	3	1.0	450.25488
3	2	0.0	497.0634
1	3	1.0	497.09598
2	1	0.0	251.52264
0	1	0.0	567.4793
2	0	1.0	337.2416
2	0	1.0	283.7054
3	1	1.0	480.0165
0	1	0.0	556.6998
1	1	1.0	451.69553
3	0	0.0	516.10474
0	0	1.0	590.2838
3	1	0.0	573.82526
3	1	1.0	451.8412
2	0	1.0	377.7754
3	2	0.0	465.3631
1	3	1.0	451.71896
0	0	0.0	556.24146
3	0	1.0	499.11673
0	1	0.0	585.82745
0	2	0.0	600.0566
3	2	1.0	492.58252
0	1	0.0	587.9961
3	0	1.0	382.8732
3	1	1.0	550.1974
3	2	1.0	537.09717
1	3	1.0	456.1101
2	1	1.0	251.07501
3	1	0.0	501.01593
2	0	0.0	312.60565
3	3	0.0	459.8094
0	0	0.0	580.3757
1	3	1.0	466.1653
1	3	1.0	471.0402
2	2	1.0	272.09045
3	2	0.0	448.2137
1	2	1.0	497.48376
3	0	1.0	527.8289
1	3	1.0	480.415
0	0	1.0	592.5311
3	0	1.0	529.71136
1	3	0.0	453.87137
0	1	1.0	602.0426
1	3	0.0	470.63333
0	1	1.0	594.0839
1	3	1.0	472.92545
3	0	0.0	436.36057
0	0	0.0	611.53143
0	1	0.0	590.83673
1	2	1.0	489.86383
1	3	1.0	442.4338
