personality,herbology,quidditch rank
0,1,306.32816
1,1,567.288
1,0,590.91547
0,1,341.9866
3,1,461.8463
1,1,573.81586
2,1,481.28873
2,1,490.3236
0,1,469.10773
1,0,576.0746
1,0,274.52094
1,0,591.5922
0,0,481.09683
2,1,473.69147
2,1,415.5347
1,1,503.56573
0,0,282.50763
0,1,496.17197
2,1,279.43597
2,1,468.2846
1,1,306.70908
2,0,497.38892
1,0,299.2418
2,1,436.07227
0,1,545.4792
0,1,575.45874
2,0,289.56818
2,1,337.62265
0,0,570.19824
2,1,319.486
2,1,425.49442
1,1,489.72562
2,1,566.80505
0,1,592.4813
0,0,608.2981
2,1,437.1027
0,1,549.897
2,0,347.07678
2,0,521.0857
0,1,590.7506
2,1,486.27493
1,0,545.49884
2,1,497.31955
2,0,622.58954
1,1,318.85324
0,0,652.5112
2,0,415.1492
0,0,270.18848
2,0,253.47705
1,0,637.6226
1,0,317.3195
2,1,248.15694
2,1,480.1647
2,1,585.2433
2,1,448.7852
2,1,603.98303
1,0,584.5199
0,1,314.90347
0,0,601.92395
0,1,523.11194
0,0,326.85898
2,1,245.06792
0,1,242.86092
2,1,284.55014
3,0,466.5271
3,1,454.23315
0,1,242.83682
0,1,329.61768
3,1,465.0372
0,1,607.7419
2,1,287.82706
3,1,493.84738
2,1,524.14795
2,1,427.94513
1,1,606.5016
3,1,422.4204
2,1,451.18054
0,1,292.4958
0,1,616.12036
2,1,488.58203
0,0,364.98737
0,1,585.6806
1,1,283.54065
0,0,571.62244
2,1,470.5606
0,1,333.97983
0,0,553.18195
3,1,474.8807
0,1,309.15784
0,0,369.8361
3,1,313.852
1,0,626.06934
0,0,301.52124
0,0,562.37695
1,1,297.24387
0,1,591.0747
0,0,253.48769
1,1,282.5319
1,0,527.12256
1,1,317.5041
3,1,427.2652
3,1,451.33826
3,1,455.3575
2,0,580.24445
0,0,593.64056
1,0,353.7784
3,0,254.41235
2,1,429.93073
3,1,455.8064
2,1,225.09364
0,0,583.5212
2,1,456.5915
3,1,476.24884
3,1,479.98203
2,0,519.1733
2,0,490.92215
0,0,542.6682
2,1,534.87103
1,1,234.62299
2,1,469.79575
3,1,502.87756
0,0,304.50983
2,1,284.93695
0,0,313.5929
0,1,514.2999
3,1,434.574
0,1,578.172
1,1,459.00485
0,0,595.9073
0,1,444.51108
3,1,545.41187
0,0,593.77814
3,1,509.73865
2,1,453.4912
2,0,476.52252
2,1,445.14322
2,0,655.4096
0,1,585.12024
0,1,568.2778
0,1,465.27966
0,0,293.0744
2,1,438.85526
2,1,373.0751
0,0,608.6369
0,0,602.08777
1,1,273.3227
1,0,595.30444
1,1,603.7554
0,1,245.37762
2,1,606.3335
0,1,371.32068
3,1,422.207
2,1,291.51376
0,1,304.2787
0,0,573.5051
2,1,546.78033
2,0,521.88885
2,1,497.67734
1,1,307.26733
1,0,403.8151
1,0,555.7829
1,0,602.1044
0,1,547.3902
1,0,599.7404
0,1,300.86325
3,1,493.05444
1,1,556.565
2,0,572.66376
2,1,495.44202
1,0,322.95667
0,1,277.2213
1,1,315.3704
2,1,454.2238
1,0,586.9712
0,1,371.33002
1,1,599.44556
1,0,292.7731
0,1,472.79788
1,0,572.9224
1,0,577.1128
1,0,314.79263
3,1,450.25488
2,0,497.0634
3,1,497.09598
1,0,251.52264
1,0,567.4793
0,1,337.2416
0,1,283.7054
1,1,480.0165
1,0,556.6998
1,1,451.69553
0,0,516.10474
0,1,590.2838
1,0,573.82526
1,1,451.8412
0,1,377.7754
2,0,465.3631
3,1,451.71896
0,0,556.24146
0,1,499.11673
1,0,585.82745
2,0,600.0566
2,1,492.58252
1,0,587.9961
0,1,382.8732
1,1,550.1974
2,1,537.09717
3,1,456.1101
1,1,251.07501
1,0,501.01593
0,0,312.60565
3,0,459.8094
0,0,580.3757
3,1,466.1653
3,1,471.0402
2,1,272.09045
2,0,448.2137
2,1,497.48376
0,1,527.8289
3,1,480.415
0,1,592.5311
0,1,529.71136
3,0,453.87137
1,1,602.0426
3,0,470.63333
1,1,594.0839
3,1,472.92545
0,0,436.36057
0,0,611.53143
1,0,590.83673
2,1,489.86383
3,1,442.4338
0,0,507.05475
1,1,323.6359
0,0,297.19727
0,1,578.4191
3,1,440.47513
0,1,560.2058
1,0,318.4819
0,1,588.39185
0,0,302.8332
2,1,389.63644
3,1,479.4412
1,1,587.9895
0,1,350.85492
3,1,468.73718
2,1,470.21484
0,0,594.5634
0,1,575.89325
0,1,294.26648
0,0,589.9782
3,0,554.6445
0,0,594.6066
3,1,471.62616
3,1,437.00232
2,1,605.4717
3,1,472.61826
1,1,421.91666
2,1,606.3157
0,1,462.65314
2,1,544.1379
3,1,462.61432
0,1,312.95187
3,1,592.61304
3,1,592.3768
0,0,559.4335
3,0,617.4256
1,1,589.73834
1,1,517.7777
1,1,616.3635
1,1,522.63495
0,1,283.42514
3,1,253.70645
1,1,285.88797
2,1,454.17303
0,1,573.5057
1,0,582.1085
1,0,300.81155
1,1,593.8071
0,1,588.9054
0,0,586.5682
3,1,442.65955
0,0,573.554
0,1,574.3853
1,1,348.86493
1,1,237.99406
0,0,329.52957
2,0,568.73126
3,1,495.1733
3,0,485.0739
0,1,356.826
0,1,561.9846
0,0,587.59467
2,0,481.51758
2,0,578.6438
0,0,585.9316
0,0,277.5815
2,0,560.7847
3,1,452.7891
1,0,605.6803
1,1,275.89917
2,1,459.89722
2,0,542.5455
2,1,506.8646
1,1,322.27368
2,1,560.5748
1,0,609.6196
0,1,311.78796
1,1,296.41083
2,1,516.5151
0,0,601.72626
2,1,432.7335
2,1,323.9025
1,1,588.47406
0,0,213.85324
0,1,493.5047
3,1,461.1935
2,1,513.5184
3,0,463.6364
0,1,284.3256
3,1,472.50027
2,1,600.17944
0,1,592.9207
0,0,289.44568
3,1,474.8742
3,1,456.52957
0,0,195.67001
3,1,441.1971
1,0,570.1329
1,1,554.64844
0,1,533.0725
0,0,353.47433
2,1,533.5494
2,1,431.81512
2,1,443.98233
2,1,446.66376
1,1,590.7206
0,0,577.555
0,0,585.31415
0,1,259.03073
0,1,464.22183
3,1,550.38275
0,0,276.1511
3,0,474.22842
2,1,539.1167
1,0,574.96423
0,1,481.0024
1,0,604.0032
0,1,554.45953
1,1,560.2491
1,0,605.8928
1,0,278.17422
2,1,439.9786
1,0,268.42062
2,1,539.46936
3,1,454.29855
2,1,437.60626
2,1,511.4347
2,1,497.73026
3,1,438.03073
1,0,280.906
0,0,576.4347
1,0,548.5808
0,0,301.1696
0,0,249.73967
2,1,492.77994
0,1,546.3462
3,1,443.27826
2,1,287.29074
3,1,567.5434
1,1,306.0953
2,1,264.50494
3,0,448.9073
0,0,305.82806
2,1,446.7381
2,1,513.0218
0,1,585.9579
1,1,466.27914
1,0,500.68744
0,1,497.43588
1,1,578.9913
0,1,291.10913
1,1,586.0519
2,1,515.6945
0,0,618.8162
2,0,560.953
2,1,427.86557
0,0,343.35767
0,1,543.1835
2,1,449.64523
2,0,294.24298
0,1,539.9362
2,1,463.25253
1,0,616.43286
1,0,614.83716
3,1,461.77576
3,1,387.23163
2,0,284.3313
1,0,276.67685
1,1,600.19006
2,1,524.6757
0,0,271.73267
0,1,442.89603
1,1,500.63235
0,1,504.62283
3,1,446.8008
1,1,472.57126
0,1,304.41916
1,1,406.59818
0,1,261.8593
3,1,553.6458
0,1,313.7655
1,1,569.461
1,1,567.4375
1,1,609.4333
2,1,484.41656
1,1,298.4099
2,1,414.1079
3,0,464.8377
3,1,448.57263
1,0,297.2452
2,1,541.749
1,1,503.55783
3,1,425.6919
3,1,452.4507
0,1,447.90817
0,1,256.69894
1,0,573.6956
2,1,564.21655
0,1,537.78735
2,1,440.30493
3,1,458.3951
3,1,440.2042
0,0,276.8919
1,0,266.3138
3,1,451.50327
2,0,576.1466
3,1,460.51825
1,1,486.61118
2,1,473.47662
2,0,292.1804
2,1,475.59933
2,1,530.7835
2,0,549.66095
2,1,481.5002
0,0,600.0593
0,1,541.3853
1,0,591.3665
0,1,453.6817
2,0,314.99255
1,1,251.94864
0,1,203.33395
0,0,303.1441
1,1,600.7977
0,1,301.56235
1,0,611.7694
0,1,547.6373
0,0,250.86134
0,1,404.59207
0,1,496.00174
0,1,253.86905
0,1,437.42822
1,1,611.0573
0,1,481.73404
1,1,256.74625
1,0,605.40424
2,0,295.17947
0,1,558.63727
1,1,578.9803
0,0,606.19434
2,1,441.31937
0,0,581.10626
3,1,268.3719
1,1,480.21072
0,1,497.99762
0,0,557.82947
0,0,228.6692
2,0,529.199
3,1,441.31305
1,1,559.2931
2,1,458.2283
2,0,432.32104
0,1,563.6326
2,1,552.47
0,1,509.13635
2,1,504.55762
2,0,513.4024
3,1,481.75214
3,1,460.8867
3,1,464.26172
1,0,563.50397
2,1,426.12128
1,1,565.67365
2,1,294.37396
1,1,593.16534
0,1,352.86285
2,0,437.86298
2,1,431.08914
0,0,584.875
2,0,571.3757
2,0,583.0641
2,1,389.29633
2,0,467.91556
3,1,449.37872
0,1,418.48785
3,0,455.6459
1,0,302.32574
0,1,557.77344
2,1,438.6884
1,0,471.36008
0,1,225.3279
3,1,467.135
0,1,479.18454
2,1,491.34192
0,1,530.3034
1,1,476.12933
3,1,428.638
2,1,626.3464
2,1,321.62323
0,0,343.92014
3,1,455.45935
3,1,484.67285
2,1,251.2555
0,1,476.94974
0,1,356.49463
1,1,350.2132
2,1,487.23175
0,1,274.5992
0,1,277.62906
1,0,322.8536
2,1,453.82712
0,1,229.83838
0,1,315.2871
0,1,323.55032
0,1,608.0454
2,1,454.75488
0,0,334.5857
3,1,421.15594
0,1,582.61664
1,0,286.5745
2,0,304.75955
2,0,440.5086
1,1,434.0834
0,0,268.05923
1,1,307.61166
0,1,609.2726
2,1,447.36234
0,1,611.6377
0,0,252.18501
1,1,555.2723
2,1,482.60767
0,1,507.17307
1,1,529.95605
2,0,473.24075
1,0,331.5228
2,1,445.03473
2,1,452.74197
3,1,473.79303
2,1,528.47174
2,1,520.1043
1,1,248.89595
2,1,477.6427
2,1,453.60046
1,1,621.79297
1,0,578.5452
3,1,445.8995
0,1,440.34286
2,0,300.40356
0,1,580.79004
2,0,425.67114
2,1,297.22116
2,1,429.28207
3,1,444.4071
1,1,311.06635
0,0,335.22144
0,1,248.66885
2,1,308.45636
2,1,308.1648
2,1,450.81226
2,1,486.2547
3,1,483.48718
0,1,547.62616
3,1,452.65164
0,0,552.0251
1,0,562.1257
3,0,464.87985
2,0,578.7228
0,0,598.8319
0,0,598.4746
0,1,268.55505
1,0,310.5525
2,1,457.80933
2,0,292.60275
3,1,432.2113
2,1,383.95456
3,1,462.5992
2,1,488.76578
2,1,330.0992
2,1,530.7503
1,1,527.2046
0,0,542.0504
1,1,487.44025
1,1,507.54135
2,1,452.59738
2,1,483.4387
2,1,469.68588
2,1,337.07788
0,1,598.3923
0,1,573.0087
1,1,529.4819
2,1,534.2311
2,1,441.76865
1,1,299.9129
0,0,321.12573
0,0,303.2074
1,0,522.9077
1,1,603.8409
1,1,289.61923
2,1,516.9802
1,1,586.58234
2,1,230.18036
1,1,279.9644
0,1,465.77344
0,1,250.15565
0,1,327.7281
1,0,350.13715
1,1,470.71143
0,0,638.28357
3,1,453.1298
0,0,552.9637
1,1,263.91467
0,1,329.72736
2,1,456.6496
0,0,292.40863
1,1,517.2456
1,0,584.01843
3,1,411.059
3,0,609.7398
3,1,470.91635
3,1,480.0625
3,1,499.30408
0,0,573.1542
1,1,352.12225
1,0,573.24
1,1,317.08954
3,1,485.38187
1,1,303.6932
2,1,457.9137
1,1,546.5246
2,1,517.2888
1,0,278.98145
0,1,587.5234
1,1,307.64026
3,1,465.3661
1,0,601.04205
1,0,590.04755
1,0,605.25665
0,0,530.3136
3,1,420.777
2,1,487.45923
0,0,544.0391
1,0,569.9941
2,1,438.066
1,1,539.75806
1,0,614.81995
2,1,495.6904
1,1,468.1185
1,0,434.9064
0,1,277.93112
2,1,570.3611
2,1,588.6096
0,1,563.05054
0,1,585.3777
2,0,475.7505
0,0,577.0677
1,0,556.49274
0,1,274.3518
0,0,304.336
0,1,290.94357
0,1,269.51013
1,0,620.6224
2,1,462.01178
3,1,473.448
0,0,412.6735
3,1,478.66888
2,1,449.8127
0,1,477.62775
2,1,456.28906
3,1,434.70697
0,1,627.0998
1,1,496.56503
3,0,268.02472
1,1,531.785
0,1,315.70117
1,1,498.23877
0,1,570.3592
3,1,467.46475
1,1,501.54697
1,1,449.831
2,0,512.7767
0,1,558.0531
1,1,313.27054
1,0,542.32086
3,0,328.23233
3,1,456.24255
1,1,312.20874
2,1,486.45575
2,1,486.42126
2,1,418.40988
0,1,564.5308
3,1,483.0135
1,1,593.9076
2,1,442.8084
1,0,299.91275
3,1,442.47116
3,1,427.23807
3,0,625.95636
0,1,595.60834
3,1,431.88968
2,1,560.93665
0,0,379.651
0,1,310.7632
1,1,515.24445
2,0,555.2826
1,1,474.15414
0,1,580.1798
3,1,465.70767
3,1,497.49942
1,1,587.66016
1,1,485.57132
1,0,283.44678
2,0,500.60236
3,1,434.3176
0,1,296.96185
0,0,330.5641
1,0,572.08704
0,0,447.10318
2,1,497.45425
1,1,304.56726
0,1,504.86078
0,0,595.0191
0,0,326.43652
2,1,512.0545
1,1,474.73593
1,0,603.178
3,1,443.226
2,1,457.23257
0,1,352.0706
2,1,332.3108
3,1,442.40182
3,1,472.24304
0,1,308.39932
0,0,582.7308
0,1,567.75165
1,1,554.8781
2,1,466.9133
1,1,489.62656
2,1,467.49753
3,0,325.03815
2,1,486.9596
3,1,469.74582
0,1,445.34186
2,1,574.2399
1,1,505.9993
3,1,436.3102
0,1,574.1206
2,1,277.25586
2,1,445.4082
1,0,323.03674
2,1,418.33215
1,1,469.47635
3,1,476.82397
2,0,607.8225
1,0,529.4758
2,0,608.3574
2,0,544.738
1,0,603.3427
0,0,542.46094
0,1,485.35672
2,1,486.20145
3,1,498.00272
2,1,508.15912
1,1,282.23877
2,0,570.512
1,1,291.0495
2,1,491.58258
3,1,452.51675
0,1,274.4978
2,1,455.44055
1,1,300.5463
1,1,302.2074
1,1,278.3906
0,1,572.8146
3,1,435.84662
0,1,570.09174
0,1,566.75195
1,0,581.795
0,1,503.20892
0,0,600.8794
1,1,620.35315
3,0,473.46027
3,0,478.71085
1,1,463.6346
2,1,473.80972
0,1,297.179
1,1,321.96927
2,1,508.44775
2,1,372.75183
2,1,468.82053
2,1,551.2765
0,1,459.52124
2,1,617.61145
3,1,437.5113
1,1,517.2214
0,1,582.6294
2,0,449.3039
3,1,441.68372
2,1,505.33923
1,1,329.6395
3,1,497.68695
3,1,489.8202
1,1,562.2476
2,1,571.55505
2,1,417.17224
2,1,475.92328
2,1,530.0573
3,1,456.47272
1,0,473.35657
2,1,538.78577
0,0,332.26892
0,1,314.78006
2,1,566.885
1,0,450.1835
1,1,601.6552
1,1,274.81824
3,1,476.42416
0,0,568.95807
1,1,586.30914
2,1,549.8905
1,1,457.82303
2,1,463.59253
3,1,568.39105
0,0,573.314
3,1,453.47287
0,1,464.0727
0,1,340.0161
1,0,539.03485
2,1,462.5488
0,0,293.92877
1,1,320.72864
1,0,437.2053
2,0,453.4515
0,0,585.10284
1,1,550.3979
0,1,554.52625
0,1,274.68127
0,1,563.2929
1,0,581.5888
0,0,551.4224
0,1,324.90216
2,1,481.17737
1,1,312.90607
1,1,328.20294
1,1,600.39185
0,0,321.4102
1,1,492.76114
3,0,266.14542
3,0,467.8639
3,0,466.15012
1,0,618.4695
1,0,300.3885
2,1,483.54477
2,1,448.51355
0,1,500.1923
2,0,389.33063
0,1,317.85205
0,0,613.1556
0,0,244.32538
0,0,585.0808
0,1,582.6592
1,1,469.33154
1,1,355.19818
1,1,293.9888
2,1,472.88235
1,1,319.9123
2,1,536.93567
0,0,271.87354
2,1,303.20874
0,0,579.2809
3,0,508.98877
0,1,428.14017
2,0,572.21576
0,0,519.6452
2,0,239.21703
2,1,447.73962
2,1,537.49255
1,1,494.792
3,1,466.12448
1,1,238.21928
0,1,536.18207
0,0,610.66925
0,0,586.6655
3,1,469.01666
3,1,466.7863
2,1,553.08594
2,1,456.9305
3,1,461.37045
2,1,487.0813
1,0,514.18805
3,1,462.94247
2,0,497.00363
0,0,565.6542
0,1,268.08676
3,0,500.9783
0,1,596.25714
1,1,288.95224
0,1,428.9048
2,1,542.4068
0,1,634.7716
2,0,493.79486
1,1,607.9361
1,0,590.9047
2,0,619.6202
1,1,572.5164
2,1,450.8211
2,1,451.31415
2,1,267.2442
1,0,268.581
1,0,274.44925
1,1,478.87332
3,1,466.86804
0,0,295.57474
3,1,435.9959
3,1,467.046
1,1,580.505
3,1,496.04288
2,1,479.61923
2,1,484.17297
2,0,298.89914
0,1,548.6023
2,1,490.5854
1,1,472.8196
2,1,443.69574
0,1,553.7866
0,1,319.24124
1,1,520.2842
3,1,606.3621
0,0,518.5169
2,1,514.5891
2,1,520.22235
0,1,264.47418
3,1,443.566
0,1,337.6546
3,0,318.63507
3,0,520.6843
2,1,281.48703
1,0,540.7641
2,1,527.5449
1,0,587.3626
1,1,426.83115
3,1,450.32568
0,1,527.5689
0,1,537.71405
0,1,582.651
2,1,460.98474
1,0,573.94653
0,1,298.481
2,0,567.2046
0,1,303.092
0,1,406.19495
1,1,259.8968
0,1,236.26553
2,1,476.2029
2,1,439.37598
0,0,317.2278
3,1,437.92316
2,0,561.56024
1,1,332.27133
3,1,496.15714
2,1,468.4986
1,1,486.40308
2,1,510.58878
1,1,530.58014
2,1,428.75323
0,0,578.6181
1,1,541.1312
2,1,540.53973
1,1,583.1921
1,0,567.585
1,0,573.5014
2,0,609.6459
2,0,538.48285
1,1,325.5711
2,1,262.50598
0,1,251.20445
3,0,465.24478
3,1,446.86786
1,1,296.83197
2,1,463.91968
3,1,489.16812
0,1,306.502
0,1,417.03973
1,1,415.22873
1,1,269.99713
3,1,465.837
2,1,457.9665
3,1,432.99506
1,1,497.6605
1,0,546.4766
2,1,498.54074
1,1,552.0071
2,0,428.1608
1,0,284.1723
0,1,275.8896
0,1,480.76645
0,1,302.24228
2,1,490.47156
2,1,473.3189
3,1,463.6942
0,1,334.0688
2,1,452.27164
0,1,549.6787
1,1,592.7161
1,0,318.64972
2,1,462.4536
1,1,300.56445
1,0,323.39612
0,0,554.7493
1,1,431.45715
1,1,492.95364
2,1,499.94492
1,1,547.8791
2,1,306.5413
2,1,263.4416
2,1,482.11884
3,1,469.09595
3,1,477.97552
3,1,472.28528
1,1,606.4627
2,1,329.9593
0,1,275.07858
1,0,594.1119
3,1,371.40063
0,1,561.1592
3,1,465.5848
1,1,298.54324
2,0,582.42596
0,0,531.2058
2,1,466.1938
1,0,563.4961
0,0,587.35016
1,0,333.31244
3,0,463.9445
2,1,478.27472
1,0,544.5075
1,1,546.39734
1,1,274.8171
2,1,459.16904
2,1,482.70142
3,1,467.4011
0,1,498.0426
2,1,483.70126
0,1,489.1931
1,0,581.8579
1,1,539.71985
2,1,476.51392
2,1,484.2674
0,0,284.71756
0,1,504.65518
2,1,260.11554
3,1,465.54077
2,1,454.6512
0,1,467.91925
2,1,547.43756
0,0,460.81516
1,1,592.4235
3,1,464.4605
1,0,293.4487
1,1,592.80774
3,1,431.8079
2,0,516.2525
0,1,461.7079
0,1,260.92673
1,1,436.75815
1,0,605.66974
0,1,436.44232
0,1,324.10754
0,1,569.10736
1,1,233.27806
2,1,534.21606
3,1,422.7571
1,1,320.19705
1,1,454.85852
3,1,493.70178
0,0,597.3855
0,1,537.36176
0,1,489.44693
1,1,555.39984
0,1,306.82242
2,1,498.23117
1,1,296.1323
1,1,341.76788
0,0,559.8099
2,0,589.6915
3,1,563.5632
2,1,462.54117
1,1,283.30173
0,0,618.14716
3,0,583.40283
1,0,313.18033
2,1,553.4764
2,1,342.8994
0,0,275.4706
0,0,581.3311
0,1,468.34778
0,1,543.6423
1,1,608.6787
2,1,519.8277
0,1,584.0825
0,1,306.777
0,0,328.9943
0,0,579.2736
0,0,285.418
0,0,269.60052
0,0,597.4939
2,1,485.02252
2,0,525.33936
1,0,280.5325
1,1,278.64224
1,0,286.06305
2,1,488.32578
1,1,256.45056
2,1,589.1112
1,1,312.19418
3,0,320.7232
2,1,488.23566
2,0,626.6473
1,0,588.00574
1,0,569.2684
2,1,489.37912
1,1,481.98972
0,0,577.0139
1,0,501.22418
1,0,556.1127
0,1,468.69592
3,0,453.95352
1,1,283.4324
2,1,582.81775
1,0,552.14594
0,0,456.51978
1,0,294.12192
2,1,538.1
2,1,462.08905
3,0,472.9264
1,1,553.7749
3,1,560.4508
2,1,463.06384
3,1,475.53812
2,1,485.30374
3,1,449.68433
2,0,538.34937
3,1,495.3106
3,1,432.2088
1,1,276.79315
2,1,480.15915
2,1,442.40067
2,1,435.1306
1,1,248.81287
1,1,277.6596
2,1,493.5679
1,0,251.63327
2,1,510.5446
2,0,570.049
1,0,290.89197
2,0,521.9352
1,0,254.77528
3,0,475.4421
0,1,434.5631
1,0,350.0161
0,1,239.12772
3,1,233.48282
0,1,464.19345
2,0,491.78442
1,1,611.3753
2,1,482.35657
2,1,283.27765
2,1,463.1306
2,1,500.90475
2,0,252.37311
2,1,414.37744
1,1,545.37836
2,0,429.50165
0,0,508.80264
3,0,425.07184
0,0,317.90115
1,0,618.4897
3,1,454.7206
1,0,565.84357
1,1,584.46857
1,1,559.42456
1,1,528.19775
2,0,480.7113
0,0,325.24615
1,0,328.83197
2,1,447.29065
0,1,441.6955
2,1,395.62604
3,1,459.37936
2,1,429.32565
0,0,254.51561
3,1,464.81027
1,1,622.34143
3,1,471.99197
1,1,585.35693
0,1,611.2351
2,1,347.18216
1,0,273.18976
2,1,584.10175
2,1,481.13257
0,1,580.52356
1,1,586.1173
2,1,554.166
2,1,439.60187
1,1,329.95993
3,1,495.0261
3,1,448.8847
3,1,477.2797
2,1,463.74646
1,1,519.48596
3,0,474.07925
2,0,602.13074
1,1,587.6597
0,1,527.8566
2,0,569.8308
1,0,348.2015
2,1,454.68536
0,0,290.4004
1,1,563.4483
0,1,310.19324
3,1,492.91092
1,1,490.25537
1,1,470.11197
2,1,506.2068
2,1,473.3148
0,1,490.59726
0,0,306.9548
0,0,312.70853
0,0,582.97174
0,0,252.4066
1,0,556.43665
0,1,279.99118
2,1,487.1277
0,1,536.8513
0,0,612.876
3,1,473.811
0,0,579.5443
2,1,584.54047
0,1,459.8272
0,0,265.27222
2,1,456.5586
1,1,551.34155
2,1,465.42758
1,1,571.1386
0,1,458.12695
1,1,465.30933
2,1,489.39026
1,1,271.68726
3,1,445.1765
1,0,269.34637
2,1,512.1462
0,0,560.4535
1,1,288.82648
0,0,577.3928
3,1,454.217
1,0,576.01556
2,0,558.0261
2,1,448.5196
0,1,481.5364
0,0,322.18445
2,1,509.85022
1,1,340.22607
1,0,591.8224
0,1,563.33936
1,1,581.2393
0,1,385.00705
3,1,460.43808
2,1,512.7952
1,1,291.85477
0,1,508.94012
1,0,275.60773
2,0,600.4851
2,1,467.8364
1,1,291.2174
3,1,514.5921
2,1,447.6589
0,0,329.71603
3,1,569.667
1,0,581.69196
1,0,533.269
2,1,465.83517
1,0,552.16895
1,0,506.2149
0,1,524.86945
2,1,328.55338
0,1,504.75574
0,0,592.5354
0,1,283.92816
3,1,489.65808
2,1,550.27606
2,1,596.8523
0,1,245.49876
3,0,443.9897
3,1,463.93185
0,0,334.83307
3,1,293.9528
3,1,436.6349
0,1,599.2456
3,1,464.09537
1,1,314.7772
0,0,284.52747
0,0,431.27942
0,1,575.01306
3,1,448.04037
1,1,448.80264
2,1,473.217
0,0,565.05835
2,1,328.4197
0,1,321.8929
1,1,548.3064
0,1,496.3816
0,1,515.8748
3,1,463.1597
1,0,614.4627
3,1,461.95236
2,1,481.07114
2,1,481.6806
1,1,445.7215
2,1,468.75482
0,1,520.99005
2,0,296.5685
1,0,595.4309
1,0,378.1109
2,1,451.98132
0,1,280.53
0,1,314.44946
2,1,329.21576
3,1,436.70938
0,1,596.0594
0,1,285.4577
1,0,274.43765
2,0,599.6512
2,1,229.71231
3,1,472.2819
2,1,480.4876
1,0,373.45923
3,1,467.13608
0,0,576.3308
0,0,349.2436
1,1,543.7858
0,0,308.62698
2,1,468.01962
1,1,321.44232
1,1,304.95865
1,0,296.618
0,1,275.34515
0,1,304.38092
2,0,336.6256
3,1,434.51044
1,1,286.09995
0,1,586.9364
3,0,567.3035
3,1,560.2236
1,0,492.88443
0,1,575.96436
1,1,532.203
1,1,562.63574
2,1,468.95673
2,1,450.6275
0,1,593.2959
0,1,437.8839
2,0,602.9405
2,1,425.62756
3,1,468.61606
0,1,459.56592
1,1,559.2895
2,0,476.89764
1,1,273.26096
0,1,305.34518
0,1,288.46466
0,1,347.35535
3,1,486.54578
0,1,616.0659
2,1,288.4688
0,0,565.8328
2,1,472.61914
1,0,557.3351
0,1,289.9577
1,0,587.5892
2,0,485.6347
3,1,429.49124
2,0,297.67972
3,1,467.05365
3,1,536.8417
0,0,625.5624
0,0,597.9815
3,1,500.1612
0,0,308.54556
3,1,510.50424
0,0,556.5767
1,1,266.98346
0,1,490.80557
2,1,497.51855
3,1,460.11768
2,1,472.47095
0,0,269.45407
0,0,634.3764
3,1,460.0721
2,0,586.1499
0,0,385.22134
1,0,289.99713
2,1,541.7623
2,1,525.63727
0,1,459.76587
1,0,246.24527
3,0,445.4822
2,1,473.02374
1,1,480.28723
1,1,462.51944
1,0,296.11804
1,1,270.67383
0,0,227.14554
0,1,509.12045
2,0,295.20276
0,1,472.08398
2,1,451.48035
2,1,500.30887
3,1,403.73715
3,1,516.8672
3,1,451.99847
2,1,517.78955
1,1,474.86902
3,1,451.62094
3,1,640.57874
3,1,437.43848
2,1,592.6557
0,0,587.36554
1,1,605.3217
1,1,537.75336
3,1,482.96368
2,1,580.13257
0,0,524.10925
1,1,334.9161
2,1,470.05557
2,1,439.06638
1,1,563.9974
0,1,540.75214
0,0,206.5123
0,1,588.2612
1,1,487.3247
1,1,280.93423
1,1,306.61743
3,1,437.8304
2,0,476.3158
1,1,590.2458
0,1,589.6008
0,0,295.9649
2,1,311.34302
0,1,569.6653
0,0,587.74
0,0,575.25586
2,1,464.7428
1,1,557.28046
1,1,483.62558
0,0,305.87015
1,0,571.7594
2,1,593.5262
0,1,609.7907
1,1,297.401
1,1,250.28677
2,1,251.50128
1,1,313.9562
1,0,493.8304
1,0,266.2729
0,1,589.9578
1,1,556.37854
0,0,606.3609
2,1,454.84348
2,1,493.20526
1,1,258.52115
3,0,471.9535
0,1,320.5144
1,0,573.498
1,1,530.22186
2,1,614.1106
1,1,600.7006
1,1,590.2074
3,0,504.86438
3,1,431.9931
3,1,518.61304
0,1,329.47217
2,0,613.71814
2,1,258.8998
2,1,470.5705
0,0,556.4487
2,0,515.94696
3,0,478.86057
3,1,543.2552
2,1,273.17856
2,0,589.3182
2,1,356.51584
0,1,301.65613
3,1,552.63916
3,1,497.6433
1,1,326.9663
3,1,469.76987
1,1,333.08395
3,1,437.2207
2,1,254.78697
1,1,517.45264
1,0,258.73776
0,0,613.2652
1,1,467.34424
0,1,285.54874
3,1,428.91962
1,1,562.6309
0,0,272.76166
0,0,490.48627
0,1,481.7461
0,1,499.91632
2,0,495.83923
1,0,594.35834
2,1,250.44806
2,0,431.8209
0,0,567.27716
2,0,558.53265
3,1,479.20563
3,1,461.1642
